Creation_Date,Sales_Channel,订单类型描述,CustomerCode,CustomerName,注释,Series,PN,Model,Description,物料组2描述,物料组3描述,物料短描述,DeliveryDate0,DeliveryQuantity,Revenue,UnmetQuantity,SONumber,CompanyCode,SystemSONumber,ItemId,CompanyName,IndustrialStandard,CustomerPN,Quantity,Currency,DeliveryDate,销售员姓名,拒绝原因描述,创建人,
1/8/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5499,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,960.000,,960.000,21202538513,1000,20017862,90,苏州旭创科技有限公司,TR-FC13T-NCI,10-3145-02,960,USD,3/8/24,莫兆熊,,HURN,
2/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,561-0098,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 COP V2(Mit),Cisco,TW",2/23/24,118.000,,0,21202538513,1000,20017862,100,苏州旭创科技有限公司,TR-FC13T-NCI,10-3145-02,118,USD,1/8/24,莫兆熊,,HURN,
1/8/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/7/24,390.000,,0,111596313,1000,20017864,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,390,CNY,1/8/24,高爽,,WANGZB,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-007,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 7m BRCM Vcsel Cisco,,0,,400.000,3013997023,1000,20017874,10,苏州旭创科技有限公司,TF-FC007-NC4,10-3176-04,400,USD,1/20/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-007,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 7m BRCM Vcsel Cisco,,0,,10.000,3014001819,1000,20017875,10,苏州旭创科技有限公司,TF-FC007-NC4,10-3176-04,10,USD,2/23/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,55.000,3013997109,1000,20017876,10,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,55,USD,1/20/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,465.000,3013997108,1000,20017877,10,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,465,USD,1/20/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,80.000,3013997110,1000,20017878,10,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,80,USD,1/20/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,80.000,3013997111,1000,20017879,10,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,80,USD,1/20/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,75.000,3014001820,1000,20017880,10,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,75,USD,2/2/24,莫兆熊,客户取消订单,HURN,
1/10/24,国外-直销,VMI发货订单,200378,Jabil Circuit Sdn Bhd,Jabil-Cisco-JPE,100G,500-5614-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m BRCM Vcsel Cisco,,0,,145.000,3014001400,1000,20017881,10,苏州旭创科技有限公司,TF-FC030-NC4,10-3181-04,145,USD,1/20/24,莫兆熊,客户取消订单,HURN,
1/11/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,110.000,,110.000,111579566,1000,20017887,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,110,CNY,1/11/24,高爽,,WANGZB,
1/16/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,130.000,CH00097107,1000,20017890,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,130,CNY,5/15/24,严冰艾,,BIZLINK,
1/16/24,国外-直销,VMI发货订单,200088,Amazon-AWS,Amazon-AWS,100G,500-5785,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",1/31/24,480.000,,0,AWS-DB20240126CVG,1000,20017891,40,苏州旭创科技有限公司,TR-FC13T-NWB,302-000552-001,480,USD,1/16/24,莫兆熊,,WANGS,
1/16/24,国外-直销,VMI发货订单,200088,Amazon-AWS,Amazon-AWS,100G,500-5785,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",2/2/24,480.000,,0,AWS-DB20240126DUB,1000,20017893,10,苏州旭创科技有限公司,TR-FC13T-NWB,302-000552-001,480,USD,1/16/24,莫兆熊,,WANGS,
1/18/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/8/24,1370.000,,0,111596313,1000,20017899,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,1370,CNY,1/18/24,高爽,,WANGZB,
1/23/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,150.000,CH00097792,1000,20017910,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,150,CNY,5/18/24,严冰艾,,BIZLINK,
1/23/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-015,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 15m Sony Vcsel Cisco,,0,,5.000,21202539471,1000,20017912,10,苏州旭创科技有限公司,TF-FC015-NC4,10-3178-04,5,USD,4/5/24,莫兆熊,,HURN,
1/23/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,15.000,21202539471,1000,20017912,20,苏州旭创科技有限公司,TF-FC020-NC4,10-3179-04,15,USD,4/5/24,莫兆熊,,HURN,
1/24/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,50.000,,50.000,111579566,1000,20017919,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,50,CNY,1/24/24,高爽,,WANGZB,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5499,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,0,,1440.000,21202541057,1000,20017920,10,苏州旭创科技有限公司,TR-FC13T-NCI,10-3145-02,1440,USD,3/1/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5499,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,0,,984.000,21202541057,1000,20017920,20,苏州旭创科技有限公司,TR-FC13T-NCI,10-3145-02,984,USD,3/8/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-007,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 7m Sony Vcsel Cisco,,100.000,,100.000,21202541057,1000,20017920,30,苏州旭创科技有限公司,TF-FC007-NC4,10-3176-04,100,USD,3/30/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-007,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 7m Sony Vcsel Cisco,,110.000,,155.000,21202541057,1000,20017920,40,苏州旭创科技有限公司,TF-FC007-NC4,10-3176-04,155,USD,3/30/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,1200.000,21202541057,1000,20017920,50,苏州旭创科技有限公司,TR-FC13H-HCI,10-3220-02,1200,USD,3/1/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,1200.000,21202541057,1000,20017920,60,苏州旭创科技有限公司,TR-FC13H-HCI,10-3220-02,1200,USD,3/8/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,1440.000,21202541057,1000,20017920,70,苏州旭创科技有限公司,TR-FC13H-HCI,10-3220-02,1440,USD,3/8/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5499,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,0,,1920.000,21202544373,1000,20017921,10,苏州旭创科技有限公司,TR-FC13T-NCI,10-3145-02,1920,USD,3/15/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5499,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,0,,2432.000,21202544373,1000,20017921,20,苏州旭创科技有限公司,TR-FC13T-NCI,10-3145-02,2432,USD,3/15/24,莫兆熊,,HURN,
1/24/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,20.000,21202543798,1000,20017925,70,苏州旭创科技有限公司,TF-FC020-NC4,10-3179-04,20,USD,5/31/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5702,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,BRCM Vcsel Cisco",2/5/24,36.000,,0,21202544502,1000,20017929,10,苏州旭创科技有限公司,TR-FC85G-NCI,10-3512-01,36,USD,2/2/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5392,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,Q28 SR4 G3 100m AvagoVcsel Cisco,,0,,1544.000,21202544502,1000,20017929,20,苏州旭创科技有限公司,TR-FC85S-NC3,10-3142-03,1544,USD,4/5/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5392,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,Q28 SR4 G3 100m AvagoVcsel Cisco,,0,,2552.000,21202544502,1000,20017929,30,苏州旭创科技有限公司,TR-FC85S-NC3,10-3142-03,2552,USD,4/12/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5392,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,Q28 SR4 G3 100m AvagoVcsel Cisco,,0,,2056.000,21202544502,1000,20017929,40,苏州旭创科技有限公司,TR-FC85S-NC3,10-3142-03,2056,USD,4/19/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-001,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 1m BRCM Vcsel Cisco,,0,,160.000,21202544502,1000,20017929,50,苏州旭创科技有限公司,TF-FC001-NC4,10-3172-04,160,USD,5/10/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-001,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 1m BRCM Vcsel Cisco,,0,,320.000,21202544502,1000,20017929,60,苏州旭创科技有限公司,TF-FC001-NC4,10-3172-04,320,USD,4/20/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-001,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 1m BRCM Vcsel Cisco,,0,,160.000,21202544502,1000,20017929,70,苏州旭创科技有限公司,TF-FC001-NC4,10-3172-04,160,USD,4/13/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-001,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 1m BRCM Vcsel Cisco,,0,,70.000,21202544502,1000,20017929,80,苏州旭创科技有限公司,TF-FC001-NC4,10-3172-04,70,USD,5/17/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-002,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 2m BRCM Vcsel Cisco,,0,,160.000,21202544502,1000,20017929,90,苏州旭创科技有限公司,TF-FC002-NC4,10-3173-04,160,USD,5/10/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-002,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 2m BRCM Vcsel Cisco,,0,,300.000,21202544502,1000,20017929,100,苏州旭创科技有限公司,TF-FC002-NC4,10-3173-04,300,USD,5/10/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-003,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 3m BRCM Vcsel Cisco,,0,,120.000,21202544502,1000,20017929,110,苏州旭创科技有限公司,TF-FC003-NC4,10-3174-04,120,USD,5/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-003,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 3m BRCM Vcsel Cisco,,0,,220.000,21202544502,1000,20017929,120,苏州旭创科技有限公司,TF-FC003-NC4,10-3174-04,220,USD,5/23/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-003,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 3m BRCM Vcsel Cisco,,0,,110.000,21202544502,1000,20017929,130,苏州旭创科技有限公司,TF-FC003-NC4,10-3174-04,110,USD,5/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-005,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 5m BRCM Vcsel Cisco,,0,,160.000,21202544502,1000,20017929,140,苏州旭创科技有限公司,TF-FC005-NC4,10-3175-04,160,USD,4/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-005,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 5m BRCM Vcsel Cisco,,0,,160.000,21202544502,1000,20017929,150,苏州旭创科技有限公司,TF-FC005-NC4,10-3175-04,160,USD,4/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-005,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 5m BRCM Vcsel Cisco,,0,,160.000,21202544502,1000,20017929,160,苏州旭创科技有限公司,TF-FC005-NC4,10-3175-04,160,USD,4/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-005,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 5m BRCM Vcsel Cisco,,0,,80.000,21202544502,1000,20017929,170,苏州旭创科技有限公司,TF-FC005-NC4,10-3175-04,80,USD,4/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-005,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 5m BRCM Vcsel Cisco,,0,,80.000,21202544502,1000,20017929,180,苏州旭创科技有限公司,TF-FC005-NC4,10-3175-04,80,USD,5/23/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,240.000,21202544740,1000,20017930,10,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,240,USD,2/23/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m Sony Vcsel Cisco,3/18/24,55.000,,105.000,21202544740,1000,20017930,20,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,160,USD,2/23/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,160.000,21202544740,1000,20017930,30,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,160,USD,2/23/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,40,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,80,USD,2/23/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m BRCM Vcsel Cisco,,0,,160.000,21202544740,1000,20017930,50,苏州旭创科技有限公司,TF-FC010-NC4,10-3177-04,160,USD,3/15/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-015,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 15m Sony Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,60,苏州旭创科技有限公司,TF-FC015-NC4,10-3178-04,80,USD,5/30/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-015,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 15m Sony Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,70,苏州旭创科技有限公司,TF-FC015-NC4,10-3178-04,80,USD,5/17/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-015,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 15m Sony Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,80,苏州旭创科技有限公司,TF-FC015-NC4,10-3178-04,80,USD,5/17/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-015,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 15m Sony Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,90,苏州旭创科技有限公司,TF-FC015-NC4,10-3178-04,80,USD,6/7/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m Sony Vcsel Cisco,,80.000,,80.000,21202544740,1000,20017930,100,苏州旭创科技有限公司,TF-FC030-NC4,10-3181-04,80,USD,3/8/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m BRCM Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,110,苏州旭创科技有限公司,TF-FC030-NC4,10-3181-04,80,USD,3/8/24,莫兆熊,,HURN,
1/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5614-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m BRCM Vcsel Cisco,,0,,80.000,21202544740,1000,20017930,120,苏州旭创科技有限公司,TF-FC030-NC4,10-3181-04,80,USD,3/8/24,莫兆熊,,HURN,
1/29/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,20.000,CH00099305,1000,20017934,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,20,CNY,5/25/24,严冰艾,,BIZLINK,
1/29/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,190.000,CH00099305,1000,20017934,2,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,190,CNY,5/25/24,严冰艾,,BIZLINK,
1/29/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4639,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+ LR4 V3(CWDM4 Pla_Ocl,GCS)HT",,0,,166.000,CH00099628,1000,20017936,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-001,166,CNY,4/5/24,严冰艾,,BIZLINK,
