BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END
BOM_280-1160-02,5000,280-1160-02,,53,53,280-1159,-,-,-,-,-,-
BOM_280-1159,LOCATION-PCBA-Subcon,280-1159,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,416,416,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,417,417,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,418,418,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,419,419,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,420,420,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,421,421,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,422,422,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,423,423,140-0384,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,54,54,910-0067,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,54,54,910-0067,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,54,54,910-0067,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,20,20,280-0650,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,20,20,280-0650,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,20,20,280-0650,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,21,21,320-0493,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,21,21,320-0493,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,21,21,320-0493,-,-,-,-,-,-
BOM_500-4170,1000,500-4170,,1,1,502-1903-02,-,-,-,-,-,-
BOM_500-4170,2000,500-4170,,1,1,502-1903-02,-,-,-,-,-,-
BOM_500-4170,5000,500-4170,,1,1,502-1903-02,-,-,-,-,-,-
BOM_500-4170,6000,500-4170,,1,1,502-1903-02,-,-,-,-,-,-
BOM_502-1903-02,1000,502-1903-02,,1,1,260-0174-02,-,-,-,-,-,-
BOM_502-1903-02,2000,502-1903-02,,1,1,260-0174-02,-,-,-,-,-,-
BOM_502-1903-02,5000,502-1903-02,,1,1,260-0174-02,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,A1,1,1,280-1229-02,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,A1,1,1,280-1229-02,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,A1,1,1,280-1229-02,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,1,1,280-1049-27,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,1,1,280-1049-27,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,1,1,280-1049-27,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,2,2,280-1049-29,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,2,2,280-1049-29,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,2,2,280-1049-29,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,3,3,280-1049-31,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,3,3,280-1049-31,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,3,3,280-1049-31,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,4,4,280-1049-33,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,4,4,280-1049-33,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,4,4,280-1049-33,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,5,5,280-1227,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,5,5,280-1227,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,5,5,280-1227,-,-,-,-,-,-
BOM_280-1227,LOCATION-PCBA-Subcon,280-1227,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,424,424,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,425,425,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,426,426,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,427,427,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,428,428,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,429,429,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,430,430,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,431,431,140-0384,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,6,6,910-0067,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,6,6,910-0067,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,6,6,910-0067,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,B1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,B1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,B1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,C1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,C1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,C1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,,4,4,320-0493,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,,4,4,320-0493,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,,4,4,320-0493,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,,5,5,280-1459,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,,5,5,280-1459,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,,5,5,280-1459,-,-,-,-,-,-
BOM_500-4189,1000,500-4189,,1,1,502-1903-02,-,-,-,-,-,-
BOM_500-4189,2000,500-4189,,1,1,502-1903-02,-,-,-,-,-,-
BOM_500-4189,5000,500-4189,,1,1,502-1903-02,-,-,-,-,-,-
BOM_500-4189,6000,500-4189,,1,1,502-1903-02,-,-,-,-,-,-
BOM_502-1903-02,1000,502-1903-02,,2,2,260-0174-02,-,-,-,-,-,-
BOM_502-1903-02,2000,502-1903-02,,2,2,260-0174-02,-,-,-,-,-,-
BOM_502-1903-02,5000,502-1903-02,,2,2,260-0174-02,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,A1,1,1,280-1229-02,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,A1,1,1,280-1229-02,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,A1,1,1,280-1229-02,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,7,7,280-1049-27,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,7,7,280-1049-27,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,7,7,280-1049-27,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,8,8,280-1049-29,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,8,8,280-1049-29,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,8,8,280-1049-29,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,9,9,280-1049-31,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,9,9,280-1049-31,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,9,9,280-1049-31,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,10,10,280-1049-33,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,10,10,280-1049-33,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,10,10,280-1049-33,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,11,11,280-1227,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,11,11,280-1227,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,11,11,280-1227,-,-,-,-,-,-
BOM_280-1227,LOCATION-PCBA-Subcon,280-1227,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,432,432,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,433,433,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,434,434,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,435,435,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,436,436,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,437,437,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,438,438,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,439,439,140-0384,-,-,-,-,-,-
BOM_280-1229-02,1000,280-1229-02,,12,12,910-0067,-,-,-,-,-,-
BOM_280-1229-02,2000,280-1229-02,,12,12,910-0067,-,-,-,-,-,-
BOM_280-1229-02,5000,280-1229-02,,12,12,910-0067,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,B1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,B1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,B1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,C1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,C1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,C1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,,6,6,320-0493,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,,6,6,320-0493,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,,6,6,320-0493,-,-,-,-,-,-
BOM_260-0174-02,1000,260-0174-02,,7,7,280-1459,-,-,-,-,-,-
BOM_260-0174-02,2000,260-0174-02,,7,7,280-1459,-,-,-,-,-,-
BOM_260-0174-02,5000,260-0174-02,,7,7,280-1459,-,-,-,-,-,-
BOM_500-4190,1000,500-4190,,1,1,502-1783-02,-,-,-,-,-,-
BOM_500-4190,2000,500-4190,,1,1,502-1783-02,-,-,-,-,-,-
BOM_500-4190,5000,500-4190,,1,1,502-1783-02,-,-,-,-,-,-
BOM_500-4190,6000,500-4190,,1,1,502-1783-02,-,-,-,-,-,-
BOM_502-1783-02,1000,502-1783-02,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-1783-02,2000,502-1783-02,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-1783-02,5000,502-1783-02,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,55,55,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,55,55,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,55,55,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,56,56,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,56,56,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,56,56,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,57,57,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,57,57,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,57,57,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,58,58,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,58,58,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,58,58,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,59,59,280-1159,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,59,59,280-1159,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,59,59,280-1159,-,-,-,-,-,-
BOM_280-1159,LOCATION-PCBA-Subcon,280-1159,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,440,440,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,441,441,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,442,442,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,443,443,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,444,444,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,445,445,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,446,446,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,447,447,140-0384,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,60,60,910-0067,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,60,60,910-0067,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,60,60,910-0067,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,22,22,280-0650,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,22,22,280-0650,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,22,22,280-0650,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,23,23,320-0493,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,23,23,320-0493,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,23,23,320-0493,-,-,-,-,-,-
BOM_500-4210,1000,500-4210,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4210,2000,500-4210,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4210,5000,500-4210,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4210,6000,500-4210,,1,1,502-2219,-,-,-,-,-,-
BOM_502-2219,1000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-2219,2000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-2219,5000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,61,61,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,61,61,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,61,61,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,62,62,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,62,62,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,62,62,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,63,63,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,63,63,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,63,63,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,64,64,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,64,64,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,64,64,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,65,65,280-1159,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,65,65,280-1159,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,65,65,280-1159,-,-,-,-,-,-
BOM_280-1159,LOCATION-PCBA-Subcon,280-1159,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,448,448,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,449,449,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,450,450,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,451,451,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,452,452,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,453,453,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,454,454,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,455,455,140-0384,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,66,66,910-0067,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,66,66,910-0067,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,66,66,910-0067,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,24,24,280-0650,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,24,24,280-0650,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,24,24,280-0650,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,25,25,320-0493,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,25,25,320-0493,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,25,25,320-0493,-,-,-,-,-,-
BOM_500-4211,1000,500-4211,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4211,2000,500-4211,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4211,5000,500-4211,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4211,6000,500-4211,,1,1,502-2219,-,-,-,-,-,-
BOM_502-2219,1000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-2219,2000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-2219,5000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,67,67,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,67,67,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,67,67,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,68,68,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,68,68,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,68,68,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,69,69,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,69,69,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,69,69,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,70,70,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,70,70,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,70,70,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,71,71,280-1159,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,71,71,280-1159,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,71,71,280-1159,-,-,-,-,-,-
BOM_280-1159,LOCATION-PCBA-Subcon,280-1159,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,456,456,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,457,457,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,458,458,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,459,459,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,460,460,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,461,461,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,462,462,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,463,463,140-0384,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,72,72,910-0067,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,72,72,910-0067,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,72,72,910-0067,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,C1,2,2,280-1133,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,A1,3,3,280-1020,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,26,26,280-0650,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,26,26,280-0650,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,26,26,280-0650,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,,27,27,320-0493,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,,27,27,320-0493,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,,27,27,320-0493,-,-,-,-,-,-
BOM_500-4212,1000,500-4212,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4212,2000,500-4212,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4212,5000,500-4212,,1,1,502-2219,-,-,-,-,-,-
BOM_500-4212,6000,500-4212,,1,1,502-2219,-,-,-,-,-,-
BOM_502-2219,1000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-2219,2000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_502-2219,5000,502-2219,A1,1,1,260-0141-02,-,-,-,-,-,-
BOM_260-0141-02,1000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,2000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_260-0141-02,5000,260-0141-02,B1,1,1,280-1160-02,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,73,73,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,73,73,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,73,73,280-1049-27,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,74,74,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,74,74,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,74,74,280-1049-29,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,75,75,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,75,75,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,75,75,280-1049-31,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,76,76,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,76,76,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,76,76,280-1049-33,-,-,-,-,-,-
BOM_280-1160-02,1000,280-1160-02,,77,77,280-1159,-,-,-,-,-,-
BOM_280-1160-02,2000,280-1160-02,,77,77,280-1159,-,-,-,-,-,-
BOM_280-1160-02,5000,280-1160-02,,77,77,280-1159,-,-,-,-,-,-
BOM_280-1159,LOCATION-PCBA-Subcon,280-1159,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,464,464,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,465,465,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,466,466,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,467,467,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,468,468,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,469,469,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,470,470,140-0253,-,-,-,-,-,-
